Model Year,Make,Model,Car_or_Truck,Vehicle Class,Engine Size(L),Engine Size Rank,Cylinders,Transmission,Fuel Type,Fuel Consumption (City (L/100 km),Fuel Consumption(Hwy (L/100 km)),Fuel Consumption(Comb (L/100 km)),Fuel Consumption(Comb (mpg)),CO2 Emissions(g/km),CO2 Rating,Smog Rating,CarNumber,,
2022,Chevrolet,Colorado ZR2 4WD,Trucks,Pickup truck: Small,2.8,2.4,4,A6,5,13.3,10.6,12.1,23,326,3,3,1189,318.23,2.694214876
2022,GMC,Canyon,Trucks,Pickup truck: Small,2.8,2.4,4,A6,5,11.8,7.9,10.1,28,270,4,3,1381,265.63,2.673267327
2022,GMC,Canyon 4WD,Trucks,Pickup truck: Small,2.8,2.4,4,A6,5,12.2,8.4,10.5,27,283,4,3,1384,276.15,2.695238095
2022,Cadillac,CT4,Cars,Compact,2.7,2.4,4,AS10,4,11,7.6,9.5,30,221,5,6,1146,249.85,2.326315789
2022,Cadillac,CT4 AWD,Cars,Compact,2.7,2.4,4,AS10,4,11.4,8.2,10,28,233,5,6,1148,263,2.33
2022,Cadillac,CT4-V,Cars,Compact,2.7,2.4,4,AS10,4,11.9,8.2,10.2,28,239,5,6,1149,268.26,2.343137255
2022,Cadillac,CT4-V AWD,Cars,Compact,2.7,2.4,4,AS10,4,12,8.4,10.4,27,244,5,6,1150,273.52,2.346153846
2022,Chevrolet,Silverado,Trucks,Pickup truck: Standard,2.7,2.4,4,A8,3,12.5,10.6,11.6,24,274,4,6,1196,305.08,2.362068966
2022,Chevrolet,Silverado 4WD,Trucks,Pickup truck: Standard,2.7,2.4,4,A8,3,13.9,12,13.1,22,306,3,6,1202,344.53,2.335877863
2022,Chevrolet,Silverado 4WD Mud Terrain Tire,Trucks,Pickup truck: Standard,2.7,2.4,4,A8,3,14.7,13.1,14,20,328,3,6,1203,368.2,2.342857143
2022,GMC,Sierra,Trucks,Pickup truck: Standard,2.7,2.4,4,A8,3,12.5,10.6,11.6,24,274,4,6,1386,305.08,2.362068966
2022,GMC,Sierra 4WD,Trucks,Pickup truck: Standard,2.7,2.4,4,A8,3,13.9,12,13.1,22,306,3,6,1392,344.53,2.335877863
2022,GMC,Sierra 4WD Mud Terrain Tire,Trucks,Pickup truck: Standard,2.7,2.4,4,A8,3,14.7,13.1,14,20,328,3,6,1393,368.2,2.342857143
2022,Chevrolet,Colorado,Trucks,Pickup truck: Small,2.5,2.4,4,A6,3,12.2,9.4,10.9,26,257,5,6,1183,286.67,2.357798165
2022,Chevrolet,Colorado 4WD,Trucks,Pickup truck: Small,2.5,2.4,4,A6,3,12.6,9.9,11.4,25,267,4,6,1186,299.82,2.342105263
2022,Ford,Escape Hybrid,Cars,SUV: Small,2.5,2.4,4,AV,3,5.4,6.3,5.8,49,136,8,7,1299,152.54,2.344827586
2022,Ford,Escape Hybrid AWD,Cars,SUV: Small,2.5,2.4,4,AV,3,5.5,6.4,5.9,48,139,8,7,1300,155.17,2.355932203
2022,Ford,Maverick Hybrid,Trucks,Pickup truck: Small,2.5,2.4,4,AV,3,5.6,7.1,6.3,45,147,8,6,1340,165.69,2.333333333
2022,Ford,Transit Connect Van,Trucks,Special purpose vehicle,2.5,2.4,4,AS6,3,12,8.9,10.6,27,249,5,5,1363,278.78,2.349056604
2022,Ford,Transit Connect Wagon LWB,Trucks,Special purpose vehicle,2.5,2.4,4,AS6,3,12.1,9,10.6,27,249,5,5,1367,278.78,2.349056604
2022,Genesis,G80 AWD,Cars,Full-size,2.5,2.4,4,AS8,4,10.8,7.9,9.5,30,225,5,5,1369,249.85,2.368421053
2022,Genesis,GV70 AWD,Cars,SUV: Small,2.5,2.4,4,AS8,4,10.7,8.4,9.7,29,229,5,5,1372,255.11,2.360824742
2022,Genesis,GV80 AWD,Cars,SUV: Standard,2.5,2.4,4,AS8,4,11.3,9.5,10.5,27,248,5,5,1374,276.15,2.361904762
2022,GMC,Canyon,Trucks,Pickup truck: Small,2.5,2.4,4,A6,3,12.2,9.4,10.9,26,257,5,6,1380,286.67,2.357798165
2022,GMC,Canyon 4WD,Trucks,Pickup truck: Small,2.5,2.4,4,A6,3,12.6,9.9,11.4,25,267,4,6,1383,299.82,2.342105263
2022,Hyundai,Santa Cruz AWD,Trucks,Pickup truck: Small,2.5,2.4,4,AM8,3,12.1,8.6,10.6,27,250,5,5,1467,278.78,2.358490566
2022,Hyundai,Santa Fe AWD,Cars,SUV: Small,2.5,2.4,4,AM8,3,11,8.5,9.9,29,233,5,5,1468,260.37,2.353535354
2022,Hyundai,Santa Fe AWD,Cars,SUV: Small,2.5,2.4,4,AS8,3,10.6,9.3,10,28,235,5,7,1469,263,2.35
2022,Hyundai,Sonata,Cars,Full-size,2.5,2.4,4,AM8,3,10.1,7.2,8.8,32,208,6,5,1472,231.44,2.363636364
2022,Hyundai,Sonata,Cars,Full-size,2.5,2.4,4,AS8,3,8.8,6.4,7.7,37,182,6,7,1473,202.51,2.363636364
2022,Hyundai,Tucson,Cars,SUV: Small,2.5,2.4,4,AS8,3,9.1,7.1,8.2,34,194,6,5,1475,215.66,2.365853659
2022,Hyundai,Tucson AWD,Cars,SUV: Small,2.5,2.4,4,AS8,3,9.9,8,9,31,214,5,5,1476,236.7,2.377777778
2022,Kia,K5,Cars,Full-size,2.5,2.4,4,AM8,3,9.9,7.3,8.7,32,207,6,5,1538,228.81,2.379310345
2022,Kia,Sorento AWD,Cars,SUV: Small,2.5,2.4,4,AM8,3,10.9,8.7,9.9,29,234,5,5,1548,260.37,2.363636364
2022,Kia,Sorento AWD,Cars,SUV: Small,2.5,2.4,4,AS8,3,10.1,9.2,9.7,29,227,5,5,1549,255.11,2.340206186
2022,Lexus,ES 250 AWD,Cars,Mid-size,2.5,2.4,4,AS8,3,9.5,7,8.4,34,195,6,6,1583,220.92,2.321428571
2022,Lexus,ES 300h,Cars,Mid-size,2.5,2.4,4,AV6,3,5.5,5.2,5.3,53,124,9,7,1584,139.39,2.339622642
2022,Lexus,NX 250 AWD,Cars,SUV: Small,2.5,2.4,4,AS8,3,9.4,7.4,8.4,34,198,6,6,1598,220.92,2.357142857
2022,Lexus,NX 350h AWD,Cars,SUV: Small,2.5,2.4,4,AV6,4,5.7,6.4,6,47,140,8,7,1601,157.8,2.333333333
2022,Mazda,CX-30 4WD,Cars,SUV: Small,2.5,2.4,4,AS6,3,9.9,7.7,8.9,32,208,6,7,1635,234.07,2.337078652
2022,Mazda,CX-30 Turbo 4WD,Cars,SUV: Small,2.5,2.4,4,AS6,3,10.5,7.9,9.3,30,220,5,5,1636,244.59,2.365591398
2022,Mazda,CX-5 4WD,Cars,SUV: Small,2.5,2.4,4,AS6,3,10.2,8.2,9.3,30,216,5,6,1637,244.59,2.322580645
2022,Mazda,CX-5 4WD (Cylinder Deactivation),Cars,SUV: Small,2.5,2.4,4,AS6,3,9.9,7.9,9,31,209,5,6,1638,236.7,2.322222222
2022,Mazda,CX-5 Turbo 4WD,Cars,SUV: Small,2.5,2.4,4,AS6,3,10.8,8.7,9.8,29,230,5,5,1639,257.74,2.346938776
2022,Mazda,CX-9 4WD,Cars,SUV: Small,2.5,2.4,4,AS6,3,11.6,9,10.4,27,243,5,5,1640,273.52,2.336538462
2022,Mazda,Mazda3 4-Door,Cars,Compact,2.5,2.4,4,AS6,3,8.9,6.5,7.8,36,183,6,7,1643,205.14,2.346153846
2022,Mazda,Mazda3 4-Door 4WD,Cars,Compact,2.5,2.4,4,AS6,3,9.5,7.2,8.5,33,199,6,7,1644,223.55,2.341176471
2022,Mazda,Mazda3 4-Door Turbo 4WD,Cars,Compact,2.5,2.4,4,AS6,3,10.1,7.3,8.8,32,207,6,5,1645,231.44,2.352272727
2022,Mazda,Mazda3 5-Door,Cars,Mid-size,2.5,2.4,4,AS6,3,9.1,6.8,8.1,35,190,6,7,1648,213.03,2.345679012
2022,Mazda,Mazda3 5-Door (SIL),Cars,Mid-size,2.5,2.4,4,M6,3,9.6,7.1,8.4,34,198,6,7,1649,220.92,2.357142857
2022,Mazda,Mazda3 5-Door 4WD,Cars,Mid-size,2.5,2.4,4,AS6,3,9.5,7.4,8.6,33,200,6,7,1650,226.18,2.325581395
2022,Mazda,Mazda3 5-Door Turbo 4WD,Cars,Mid-size,2.5,2.4,4,AS6,3,10.1,7.5,8.9,32,209,5,5,1651,234.07,2.348314607
2022,Mitsubishi,Outlander 4WD,Cars,SUV: Small,2.5,2.4,4,AV8,3,9.7,7.9,8.9,32,208,6,6,1720,234.07,2.337078652
2022,Nissan,Altima AWD,Cars,Mid-size,2.5,2.4,4,AV,3,9.1,6.5,7.9,36,186,6,7,1724,207.77,2.35443038
2022,Nissan,Altima AWD SR/Platinum,Cars,Mid-size,2.5,2.4,4,AV,3,9.3,6.7,8.1,35,190,6,7,1725,213.03,2.345679012
2022,Nissan,Rogue,Cars,SUV: Small,2.5,2.4,4,AV8,3,9,7.1,8.1,35,190,6,7,1737,213.03,2.345679012
2022,Nissan,Rogue AWD,Cars,SUV: Small,2.5,2.4,4,AV8,3,9.2,7.2,8.3,34,195,6,7,1740,218.29,2.34939759
2022,Porsche,718 Boxster S,Cars,Two-seater,2.5,2.4,4,AM7,4,12.2,9.2,10.9,26,255,5,1,1751,286.67,2.339449541
2022,Porsche,718 Boxster S,Cars,Two-seater,2.5,2.4,4,M6,4,12.5,9.6,11.2,25,263,4,1,1752,294.56,2.348214286
2022,Porsche,718 Cayman S,Cars,Two-seater,2.5,2.4,4,AM7,4,12.2,9.2,10.9,26,255,5,1,1759,286.67,2.339449541
2022,Porsche,718 Cayman S,Cars,Two-seater,2.5,2.4,4,M6,4,12.5,9.6,11.2,25,263,4,1,1760,294.56,2.348214286
2022,Subaru,Crosstrek AWD,Cars,SUV: Small,2.5,2.4,4,AV8,3,8.8,7,8,35,188,6,7,1852,210.4,2.35
2022,Subaru,Forester AWD,Cars,SUV: Small,2.5,2.4,4,AV7,3,9,7.2,8.2,34,192,6,7,1853,215.66,2.341463415
2022,Subaru,Forester Wilderness AWD,Cars,SUV: Small,2.5,2.4,4,AV8,3,9.5,8.3,9,31,210,5,7,1854,236.7,2.333333333
2022,Subaru,Legacy AWD,Cars,Full-size,2.5,2.4,4,AV8,3,8.8,6.7,7.8,36,184,6,7,1860,205.14,2.358974359
2022,Subaru,Outback AWD,Cars,SUV: Small,2.5,2.4,4,AV8,3,9,7.1,8.2,34,192,6,7,1862,215.66,2.341463415
2022,Toyota,Camry LE/SE,Cars,Mid-size,2.5,2.4,4,AS8,3,8.5,6.1,7.4,38,174,7,7,1869,194.62,2.351351351
2022,Toyota,Camry XSE,Cars,Mid-size,2.5,2.4,4,AS8,3,8.6,6.3,7.6,37,178,7,7,1870,199.88,2.342105263
2022,Toyota,Camry AWD SE,Cars,Mid-size,2.5,2.4,4,AS8,3,9.4,6.8,8.2,34,192,6,6,1873,215.66,2.341463415
2022,Toyota,Camry AWD XSE,Cars,Mid-size,2.5,2.4,4,AS8,3,9.5,7,8.4,34,195,6,6,1874,220.92,2.321428571
2022,Toyota,Camry Hybrid LE,Cars,Mid-size,2.5,2.4,4,AV,3,4.9,4.8,4.9,58,113,9,7,1875,128.87,2.306122449
2022,Toyota,Camry Hybrid SE/XLE/XSE,Cars,Mid-size,2.5,2.4,4,AV,3,5.3,5,5.1,55,121,9,7,1876,134.13,2.37254902
2022,Toyota,Highlander Hybrid AWD,Cars,SUV: Standard,2.5,2.4,4,AV,3,6.7,6.8,6.7,42,158,7,7,1894,176.21,2.358208955
2022,Toyota,Highlander Hybrid AWD Limited/Platinum,Cars,SUV: Standard,2.5,2.4,4,AV,3,6.6,6.8,6.7,42,156,7,7,1895,176.21,2.328358209
2022,Toyota,RAV4,Cars,SUV: Small,2.5,2.4,4,AS8,3,8.8,6.8,7.9,36,184,6,7,1898,207.77,2.329113924
2022,Toyota,RAV4 (Stop/Start),Cars,SUV: Small,2.5,2.4,4,AS8,3,8.5,6.8,7.7,37,180,7,7,1899,202.51,2.337662338
2022,Toyota,RAV4 AWD,Cars,SUV: Small,2.5,2.4,4,AS8,3,9.5,7.1,8.4,34,198,6,6,1900,220.92,2.357142857
2022,Toyota,RAV4 AWD (Stop/Start),Cars,SUV: Small,2.5,2.4,4,AS8,3,8.8,7.1,8,35,187,6,6,1901,210.4,2.3375
2022,Toyota,RAV4 AWD LE,Cars,SUV: Small,2.5,2.4,4,AS8,3,8.7,6.9,7.9,36,184,6,6,1902,207.77,2.329113924
2022,Toyota,RAV4 AWD TRD Off-Road,Cars,SUV: Small,2.5,2.4,4,AS8,3,9.5,7.4,8.5,33,200,6,6,1903,223.55,2.352941176
2022,Toyota,RAV4 Hybrid AWD,Cars,SUV: Small,2.5,2.4,4,AV,3,5.8,6.3,6,47,140,8,7,1904,157.8,2.333333333
2022,Toyota,Sienna,Trucks,Minivan,2.5,2.4,4,AV,3,6.6,6.5,6.6,43,154,7,7,1906,173.58,2.333333333
2022,Toyota,Sienna AWD,Trucks,Minivan,2.5,2.4,4,AV,3,6.8,6.6,6.7,42,158,7,7,1907,176.21,2.358208955
2022,Toyota,Venza AWD,Cars,SUV: Small,2.5,2.4,4,AV,3,5.9,6.4,6.1,46,142,8,7,1916,160.43,2.327868852
2022,Acura,ILX,Cars,Compact,2.4,1.8,4,AM8,4,9.9,7,8.6,33,200,6,3,1001,226.18,2.325581395
2022,Jeep,Cherokee,Cars,SUV: Small,2.4,1.8,4,A9,3,10.8,7.5,9.3,30,219,5,6,1499,244.59,2.35483871
2022,Jeep,Cherokee 4X4 Active Drive I,Cars,SUV: Small,2.4,1.8,4,A9,3,11.2,8,9.8,29,230,5,6,1502,257.74,2.346938776
2022,Jeep,Compass,Cars,SUV: Small,2.4,1.8,4,A6,3,10.6,7.6,9.3,30,218,5,6,1505,244.59,2.344086022
2022,Jeep,Compass 4X4,Cars,SUV: Small,2.4,1.8,4,A9,3,10.8,7.8,9.5,30,222,5,6,1506,249.85,2.336842105
2022,Kia,Sportage,Cars,SUV: Small,2.4,1.8,4,AS6,3,10.1,7.6,9,31,214,5,5,1552,236.7,2.377777778
2022,Kia,Sportage AWD,Cars,SUV: Small,2.4,1.8,4,AS6,3,10.8,9.1,10,28,238,5,5,1554,263,2.38
2022,Lexus,NX 350 AWD,Cars,SUV: Small,2.4,1.8,4,AS8,4,10.5,8.3,9.5,30,221,5,7,1599,249.85,2.326315789
2022,Lexus,NX 350 AWD F SPORT,Cars,SUV: Small,2.4,1.8,4,AS8,4,10.5,8.4,9.5,30,222,5,7,1600,249.85,2.336842105
2022,Mitsubishi,RVR 4WD,Cars,SUV: Small,2.4,1.8,4,AV6,3,10.3,8.3,9.4,30,218,5,5,1723,247.22,2.319148936
2022,Ram,ProMaster City,Trucks,Special purpose vehicle,2.4,1.8,4,A9,3,11.2,8.3,9.9,29,232,5,6,1839,260.37,2.343434343
2022,Subaru,Ascent AWD,Cars,SUV: Standard,2.4,1.8,4,AV8,3,11.7,9,10.5,27,245,5,3,1847,276.15,2.333333333
2022,Subaru,BRZ,Cars,Minicompact,2.4,1.8,4,AS6,4,11,7.7,9.5,30,224,5,3,1848,249.85,2.357894737
2022,Subaru,BRZ,Cars,Minicompact,2.4,1.8,4,M6,4,12,8.8,10.5,27,247,5,3,1849,276.15,2.352380952
2022,Subaru,Legacy AWD,Cars,Full-size,2.4,1.8,4,AV8,3,9.9,7.3,8.7,32,205,6,3,1859,228.81,2.356321839
2022,Subaru,Outback AWD,Cars,SUV: Small,2.4,1.8,4,AV8,3,10.1,7.9,9.1,31,213,5,3,1861,239.33,2.340659341
2022,Subaru,Outback Wilderness AWD,Cars,SUV: Small,2.4,1.8,4,AV8,3,10.9,8.9,10,28,235,5,3,1863,263,2.35
2022,Subaru,WRX AWD,Cars,Mid-size,2.4,1.8,4,AV8,4,12.7,9.4,11.2,25,262,4,3,1864,294.56,2.339285714
2022,Subaru,WRX AWD,Cars,Mid-size,2.4,1.8,4,M6,4,12.3,9,10.8,26,254,5,3,1865,284.04,2.351851852
2022,Toyota,GR 86,Cars,Minicompact,2.4,1.8,4,AS6,4,11.1,7.7,9.6,29,224,5,3,1889,252.48,2.333333333
2022,Toyota,GR 86,Cars,Minicompact,2.4,1.8,4,M6,4,11.9,8.7,10.5,27,246,5,3,1890,276.15,2.342857143
2022,Ford,Bronco 4WD,Cars,SUV: Small,2.3,1.8,4,AS10,3,12.1,11.2,11.7,24,275,4,5,1279,307.71,2.35042735
2022,Ford,Bronco 4WD,Cars,SUV: Small,2.3,1.8,4,M7,3,12.1,11.4,11.8,24,277,4,5,1280,310.34,2.347457627
2022,Ford,Bronco Badlands 4WD,Cars,SUV: Small,2.3,1.8,4,AS10,3,13.5,14,13.7,21,323,3,5,1282,360.31,2.357664234
2022,Ford,Bronco Badlands 4WD,Cars,SUV: Small,2.3,1.8,4,M7,3,14.9,13.5,14.3,20,336,3,5,1283,376.09,2.34965035
2022,Ford,Bronco Black Diamond 4WD,Cars,SUV: Small,2.3,1.8,4,AS10,3,13.1,13.1,13.1,22,308,3,5,1285,344.53,2.351145038
2022,Ford,Bronco Black Diamond 4WD,Cars,SUV: Small,2.3,1.8,4,M7,3,13.8,12.4,13.2,21,310,3,5,1286,347.16,2.348484848
2022,Ford,Bronco Sasquatch 4WD,Cars,SUV: Small,2.3,1.8,4,AS10,3,13.1,13.8,13.4,21,314,3,5,1287,352.42,2.343283582
2022,Ford,Bronco Sasquatch 4WD,Cars,SUV: Small,2.3,1.8,4,M7,3,13.8,13.1,13.5,21,317,3,5,1288,355.05,2.348148148
2022,Ford,Explorer AWD,Cars,SUV: Standard,2.3,1.8,4,A10,3,11.7,8.6,10.3,27,242,5,6,1305,270.89,2.349514563
2022,Ford,Explorer AWD (Without Stop-Start),Cars,SUV: Standard,2.3,1.8,4,A10,3,12,9,10.7,26,252,5,6,1306,281.41,2.355140187
2022,Ford,Explorer Timberline AWD,Cars,SUV: Standard,2.3,1.8,4,AS10,3,12.2,10.5,11.5,25,269,4,6,1307,302.45,2.339130435
2022,Ford,Explorer Timberline AWD (Without Stop-Start),Cars,SUV: Standard,2.3,1.8,4,AS10,3,12.5,11,11.8,24,277,4,6,1308,310.34,2.347457627
2022,Ford,Mustang,Cars,Subcompact,2.3,1.8,4,A10,3,11,7.4,9.3,30,220,5,5,1341,244.59,2.365591398
2022,Ford,Mustang,Cars,Subcompact,2.3,1.8,4,AS10,3,11.4,7.9,9.8,29,231,5,5,1342,257.74,2.357142857
2022,Ford,Mustang (High Performance),Cars,Subcompact,2.3,1.8,4,AS10,3,11.7,8.6,10.3,27,242,5,5,1343,270.89,2.349514563
2022,Ford,Mustang,Cars,Subcompact,2.3,1.8,4,M6,3,11.5,8.2,10,28,236,5,5,1344,263,2.36
2022,Ford,Mustang (High Performance),Cars,Subcompact,2.3,1.8,4,M6,3,11.9,8.7,10.5,27,246,5,5,1345,276.15,2.342857143
2022,Ford,Mustang Convertible,Cars,Subcompact,2.3,1.8,4,A10,3,11.7,8.1,10.1,28,237,5,5,1348,265.63,2.346534653
2022,Ford,Mustang Convertible,Cars,Subcompact,2.3,1.8,4,AS10,3,12,8.5,10.4,27,244,5,5,1349,273.52,2.346153846
2022,Ford,Mustang Convertible (High Performance),Cars,Subcompact,2.3,1.8,4,AS10,3,12.1,8.9,10.7,26,252,5,5,1350,281.41,2.355140187
2022,Ford,Mustang Convertible,Cars,Subcompact,2.3,1.8,4,M6,3,11.8,8.6,10.4,27,244,5,5,1351,273.52,2.346153846
2022,Ford,Mustang Convertible (High Performance),Cars,Subcompact,2.3,1.8,4,M6,3,12.3,9.2,10.9,26,256,5,5,1352,286.67,2.348623853
2022,Ford,Ranger 4WD,Trucks,Pickup truck: Standard,2.3,1.8,4,AS10,3,11.9,9.7,10.9,26,256,5,6,1356,286.67,2.348623853
2022,Ford,Ranger 4WD (Without Stop-Start),Trucks,Pickup truck: Standard,2.3,1.8,4,AS10,3,12.4,9.7,11.2,25,262,4,6,1357,294.56,2.339285714
2022,Ford,Ranger 4WD Tremor,Trucks,Pickup truck: Standard,2.3,1.8,4,AS10,3,12.4,12.3,12.4,23,291,4,3,1358,326.12,2.346774194
2022,Lincoln,Corsair AWD,Cars,SUV: Small,2.3,1.8,4,AS8,3,11.2,8.3,9.9,29,232,5,5,1613,260.37,2.343434343
2022,Acura,RDX SH-AWD,Cars,SUV: Small,2,1.8,4,AS10,4,11,8.6,9.9,29,232,5,6,1003,260.37,2.343434343
2022,Acura,RDX SH-AWD A-SPEC,Cars,SUV: Small,2,1.8,4,AS10,4,11.3,9.1,10.3,27,242,5,6,1004,270.89,2.349514563
2022,Acura,TLX SH-AWD,Cars,Compact,2,1.8,4,AS10,4,11.2,8,9.8,29,230,5,7,1005,257.74,2.346938776
2022,Acura,TLX SH-AWD A-SPEC,Cars,Compact,2,1.8,4,AS10,4,11.3,8.1,9.8,29,231,5,7,1006,257.74,2.357142857
2022,Alfa Romeo,Giulia,Cars,Mid-size,2,1.8,4,A8,4,10,7.2,8.7,32,205,6,3,1009,228.81,2.356321839
2022,Alfa Romeo,Giulia AWD,Cars,Mid-size,2,1.8,4,A8,4,10.5,7.7,9.2,31,217,5,3,1010,241.96,2.358695652
2022,Alfa Romeo,Stelvio,Cars,SUV: Small,2,1.8,4,A8,4,10.3,8.1,9.3,30,218,5,3,1012,244.59,2.344086022
2022,Alfa Romeo,Stelvio AWD,Cars,SUV: Small,2,1.8,4,A8,4,10.8,8.3,9.6,29,226,5,3,1013,252.48,2.354166667
2022,Audi,A3 Sedan 40 TFSI quattro,Cars,Subcompact,2,1.8,4,AM7,3,8.5,6.6,7.6,37,178,7,7,1020,199.88,2.342105263
2022,Audi,A4 Sedan 40 TFSI quattro,Cars,Compact,2,1.8,4,AM7,4,9.1,7,8.2,34,190,6,5,1021,215.66,2.317073171
2022,Audi,A4 Sedan 45 TFSI quattro,Cars,Compact,2,1.8,4,AM7,4,9.8,7.6,8.8,32,205,6,5,1022,231.44,2.329545455
2022,Audi,A4 allroad 45 TFSI quattro,Cars,Station wagon: Small,2,1.8,4,AM7,4,9.8,7.9,8.9,32,208,6,5,1023,234.07,2.337078652
2022,Audi,A5 Cabriolet 45 TFSI quattro,Cars,Subcompact,2,1.8,4,AM7,4,10.4,7.5,9.1,31,214,5,5,1024,239.33,2.351648352
2022,Audi,A5 Coupe 45 TFSI quattro,Cars,Subcompact,2,1.8,4,AM7,4,9.8,7.6,8.8,32,205,6,5,1025,231.44,2.329545455
2022,Audi,A5 Sportback 45 TFSI quattro,Cars,Mid-size,2,1.8,4,AM7,4,9.8,7.6,8.8,32,205,6,5,1026,231.44,2.329545455
2022,Audi,A6 Sedan 45 TFSI quattro,Cars,Mid-size,2,1.8,4,AM7,4,10.2,7.4,8.9,32,208,6,5,1027,234.07,2.337078652
2022,Audi,Q3 40 TFSI quattro,Cars,SUV: Small,2,1.8,4,AS8,3,10.4,7.7,9.2,31,215,5,7,1032,241.96,2.336956522
2022,Audi,Q3 45 TFSI quattro,Cars,SUV: Small,2,1.8,4,AS8,3,11.4,8.3,10,28,233,5,7,1033,263,2.33
2022,Audi,Q5 40 TFSI quattro,Cars,SUV: Small,2,1.8,4,AM7,4,10.3,8.1,9.3,30,217,5,5,1034,244.59,2.333333333
2022,Audi,Q5 45 TFSI quattro,Cars,SUV: Small,2,1.8,4,AM7,4,10.3,8.4,9.4,30,220,5,5,1035,247.22,2.340425532
2022,Audi,Q5 Sportback 45 TFSI quattro,Cars,SUV: Small,2,1.8,4,AM7,4,10.3,8.4,9.4,30,220,5,5,1036,247.22,2.340425532
2022,Audi,Q7 45 TFSI quattro,Cars,SUV: Standard,2,1.8,4,AS8,4,12,9.4,10.8,26,252,5,3,1037,284.04,2.333333333
2022,Audi,S3 Sedan quattro,Cars,Subcompact,2,1.8,4,AM7,4,10,7.2,8.8,32,206,6,5,1049,231.44,2.340909091
2022,Audi,TT Coupe 45 TFSI quattro,Cars,Subcompact,2,1.8,4,AM7,3,10.5,7.9,9.4,30,218,5,7,1061,247.22,2.319148936
2022,Audi,TT Roadster 45 TFSI quattro,Cars,Two-seater,2,1.8,4,AM7,3,10.5,7.9,9.4,30,218,5,7,1062,247.22,2.319148936
2022,Audi,TTS Coupe quattro,Cars,Subcompact,2,1.8,4,AM7,4,10,7.7,9,31,209,5,3,1064,236.7,2.322222222
2022,BMW,330i xDrive Sedan,Cars,Compact,2,1.8,4,AS8,4,9.5,6.9,8.3,34,195,6,7,1073,218.29,2.34939759
2022,BMW,430i xDrive Cabriolet,Cars,Subcompact,2,1.8,4,AS8,4,10,7.1,8.7,32,202,6,7,1074,228.81,2.32183908
2022,BMW,430i xDrive Coupe,Cars,Subcompact,2,1.8,4,AS8,4,10,7.1,8.7,32,202,6,7,1075,228.81,2.32183908
2022,BMW,530i xDrive Sedan,Cars,Mid-size,2,1.8,4,AS8,4,10.1,7.4,8.9,32,206,6,7,1076,234.07,2.314606742
2022,BMW,M235i xDrive Gran Coupe,Cars,Compact,2,1.8,4,AS8,4,10.4,7.8,9.2,31,214,5,3,1083,241.96,2.326086957
2022,BMW,X1 xDrive28i,Cars,SUV: Small,2,1.8,4,AS8,4,10.3,7.7,9.1,31,213,5,7,1110,239.33,2.340659341
2022,BMW,X2 xDrive28i,Cars,SUV: Small,2,1.8,4,AS8,4,9.9,7.6,8.8,32,207,6,7,1111,231.44,2.352272727
2022,BMW,X2 M35i,Cars,SUV: Small,2,1.8,4,AS8,4,9.9,7.6,8.9,32,207,6,3,1112,234.07,2.325842697
2022,BMW,X3 xDrive30i,Cars,SUV: Small,2,1.8,4,AS8,4,11,8.5,9.9,29,230,5,7,1113,260.37,2.323232323
2022,BMW,X4 xDrive30i,Cars,SUV: Small,2,1.8,4,AS8,4,11,8.5,9.9,29,230,5,7,1117,260.37,2.323232323
2022,BMW,Z4 sDrive30i,Cars,Two-seater,2,1.8,4,AS8,4,9.4,7.4,8.5,33,199,6,7,1131,223.55,2.341176471
2022,Buick,Envision,Cars,SUV: Small,2,1.8,4,AS9,3,10,7.6,8.9,32,209,5,7,1143,234.07,2.348314607
2022,Buick,Envision AWD,Cars,SUV: Small,2,1.8,4,AS9,3,10.5,8.2,9.5,30,220,5,7,1144,249.85,2.315789474
2022,Cadillac,CT4,Cars,Compact,2,1.8,4,AS8,4,10.2,7,8.8,32,206,6,7,1145,231.44,2.340909091
2022,Cadillac,CT4 AWD,Cars,Compact,2,1.8,4,AS8,4,10.5,7.6,9.2,31,216,5,7,1147,241.96,2.347826087
2022,Cadillac,CT5,Cars,Mid-size,2,1.8,4,AS10,4,10.3,7.1,8.8,32,207,6,7,1153,231.44,2.352272727
2022,Cadillac,CT5 AWD,Cars,Mid-size,2,1.8,4,AS10,4,10.9,7.8,9.5,30,222,5,7,1155,249.85,2.336842105
2022,Cadillac,XT4,Cars,SUV: Small,2,1.8,4,AS9,4,10,7.8,9,31,211,5,7,1164,236.7,2.344444444
2022,Cadillac,XT4 AWD,Cars,SUV: Small,2,1.8,4,AS9,4,10.9,8.2,9.7,29,225,5,7,1165,255.11,2.319587629
2022,Cadillac,XT5,Cars,SUV: Small,2,1.8,4,AS9,4,10.8,8.2,9.6,29,225,5,7,1166,252.48,2.34375
2022,Cadillac,XT5 AWD,Cars,SUV: Small,2,1.8,4,AS9,4,11.2,8.7,10.1,28,237,5,7,1167,265.63,2.346534653
2022,Cadillac,XT6 AWD,Cars,SUV: Small,2,1.8,4,AS9,4,11.2,9,10.2,28,239,5,7,1169,268.26,2.343137255
2022,Chevrolet,Blazer,Cars,SUV: Small,2,1.8,4,A9,3,10.6,8,9.4,30,221,5,7,1171,247.22,2.35106383
